   4,85000000000000       5,000000000000000E-002 -0,282273002453730     
   4,95000000000000       5,000000000000000E-002 -0,294033002555952     
   5,05000000000000       5,000000000000000E-002 -0,306033002660260     
   5,15000000000000       5,000000000000000E-002 -0,318273002766655     
   5,25000000000000       5,000000000000000E-002 -0,330753002875135     
   5,35000000000000       5,000000000000000E-002 -0,343473002985702     
   5,45000000000000       5,000000000000000E-002 -0,356433003098354     
   5,55000000000000       5,000000000000000E-002 -0,369633003213093     
   5,65000000000000       5,000000000000000E-002 -0,383073003329918     
   5,75000000000000       5,000000000000000E-002 -0,396753003448829     
   5,85000000000000       5,000000000000000E-002 -0,410673003569827     
   5,95000000000000       5,000000000000000E-002 -0,424833003692910     
   6,05000000000000       5,000000000000000E-002 -0,439233003818080     
   6,15000000000000       5,000000000000000E-002 -0,453873003945336     
   6,24999999999999       5,000000000000000E-002 -0,468753004074678     
   6,34999999999999       5,000000000000000E-002 -0,483873004206106     
   6,44999999999999       5,000000000000000E-002 -0,499233004339620     
   6,54999999999999       5,000000000000000E-002 -0,514833004475221     
   6,64999999999999       5,000000000000000E-002 -0,530673004612908     
   6,74999999999999       5,000000000000000E-002 -0,546753004752681     
   6,84999999999999       5,000000000000000E-002 -0,563073004894539     
   6,94999999999999       5,000000000000000E-002 -0,579633005038485     
   7,04999999999999       5,000000000000000E-002 -0,596433005184516     
   7,14999999999999       5,000000000000000E-002 -0,613473005332633     
   7,24999999999999       5,000000000000000E-002 -0,630753005482837     
   7,34999999999999       5,000000000000000E-002 -0,648273005635127     
   7,44999999999999       5,000000000000000E-002 -0,666033005789503     
   7,54999999999999       5,000000000000000E-002 -0,684033005945965     
   7,64999999999999       5,000000000000000E-002 -0,702273006104513     
   7,74999999999999       5,000000000000000E-002 -0,720753006265147     
   7,84999999999999       5,000000000000000E-002 -0,739473006427868     
   7,94999999999999       5,000000000000000E-002 -0,758433006592675     
   8,04999999999999       5,000000000000000E-002 -0,777633006759568     
   8,14999999999999       5,000000000000000E-002 -0,797073006928547     
   8,24999999999999       5,000000000000000E-002 -0,816753007099612     
   8,34999999999999       5,000000000000000E-002 -0,836673007272764     
   8,44999999999999       5,000000000000000E-002 -0,856833007448001     
   8,54999999999999       5,000000000000000E-002 -0,877233007625325     
   8,64999999999999       5,000000000000000E-002 -0,897873007804735     
   8,74999999999999       5,000000000000000E-002 -0,918753007986231     
   8,84999999999999       5,000000000000000E-002 -0,939873008169813     
   8,94999999999999       5,000000000000000E-002 -0,961233008355481     
   9,04999999999998       5,000000000000000E-002 -0,982833008543236     
   9,14999999999998       5,000000000000000E-002  -1,00467300873308     
   9,24999999999998       5,000000000000000E-002  -1,02675300892500     
   9,34999999999998       5,000000000000000E-002  -1,04907300911902     
   9,44999999999998       5,000000000000000E-002  -1,07163300931512     
   9,54999999999998       5,000000000000000E-002  -1,09443300951330     
   9,64999999999998       5,000000000000000E-002  -1,11747300971357     
   9,74999999999998       5,000000000000000E-002  -1,14075300991593     
   9,84999999999998       5,000000000000000E-002  -1,16427301012037     
   9,94999999999998       5,000000000000000E-002  -1,18803301032690     
  5,000000000000000E-002  0,150000000000000      -5,700000154320152E-005
  0,150000000000000       0,150000000000000      -2,970000036293642E-004
  0,250000000000000       0,150000000000000      -7,770000078016892E-004
  0,350000000000000       0,150000000000000      -1,497000014060176E-003
  0,450000000000000       0,150000000000000      -2,457000022404827E-003
  0,550000000000000       0,150000000000000      -3,657000032835639E-003
  0,650000000000000       0,150000000000000      -5,097000045352614E-003
  0,750000000000000       0,150000000000000      -6,777000059955750E-003
  0,850000000000000       0,150000000000000      -8,697000076645051E-003
  0,950000000000000       0,150000000000000      -1,085700009542051E-002
   1,05000000000000       0,150000000000000      -1,325700011628214E-002
   1,15000000000000       0,150000000000000      -1,589700013922993E-002
   1,25000000000000       0,150000000000000      -1,877700016426388E-002
   1,35000000000000       0,150000000000000      -2,189700019138400E-002
   1,45000000000000       0,150000000000000      -2,525700022059028E-002
   1,55000000000000       0,150000000000000      -2,885700025188272E-002
   1,65000000000000       0,150000000000000      -3,269700028526133E-002
   1,75000000000000       0,150000000000000      -3,677700032072610E-002
   1,85000000000000       0,150000000000000      -4,109700035827703E-002
   1,95000000000000       0,150000000000000      -4,565700039791412E-002
   2,05000000000000       0,150000000000000      -5,045700043963738E-002
   2,15000000000000       0,150000000000000      -5,549700048344680E-002
   2,25000000000000       0,150000000000000      -6,077700052934238E-002
   2,35000000000000       0,150000000000000      -6,629700057732413E-002
   2,45000000000000       0,150000000000000      -7,205700062739204E-002
   2,55000000000000       0,150000000000000      -7,805700067954612E-002
   2,65000000000000       0,150000000000000      -8,429700073378635E-002
   2,75000000000000       0,150000000000000      -9,077700079011274E-002
   2,85000000000000       0,150000000000000      -9,749700084852531E-002
   2,95000000000000       0,150000000000000      -0,104457000909024     
   3,05000000000000       0,150000000000000      -0,111657000971609     
   3,15000000000000       0,150000000000000      -0,119097001036280     
   3,25000000000000       0,150000000000000      -0,126777001103037     
   3,35000000000000       0,150000000000000      -0,134697001171881     
   3,45000000000000       0,150000000000000      -0,142857001242810     
   3,55000000000000       0,150000000000000      -0,151257001315826     
   3,65000000000000       0,150000000000000      -0,159897001390928     
   3,75000000000000       0,150000000000000      -0,168777001468116     
   3,85000000000000       0,150000000000000      -0,177897001547390     
   3,95000000000000       0,150000000000000      -0,187257001628750     
   4,05000000000000       0,150000000000000      -0,196857001712197     
   4,15000000000000       0,150000000000000      -0,206697001797729     
   4,25000000000000       0,150000000000000      -0,216777001885348     
   4,35000000000000       0,150000000000000      -0,227097001975053     
   4,45000000000000       0,150000000000000      -0,237657002066844     
   4,55000000000000       0,150000000000000      -0,248457002160722     
   4,65000000000000       0,150000000000000      -0,259497002256685     
   4,75000000000000       0,150000000000000      -0,270777002354735     
   4,85000000000000       0,150000000000000      -0,282297002454870     
   4,95000000000000       0,150000000000000      -0,294057002557092     
   5,05000000000000       0,150000000000000      -0,306057002661400     
   5,15000000000000       0,150000000000000      -0,318297002767795     
   5,25000000000000       0,150000000000000      -0,330777002876275     
   5,35000000000000       0,150000000000000      -0,343497002986842     
   5,45000000000000       0,150000000000000      -0,356457003099494     
   5,55000000000000       0,150000000000000      -0,369657003214233     
   5,65000000000000       0,150000000000000      -0,383097003331058     
   5,75000000000000       0,150000000000000      -0,396777003449969     
   5,85000000000000       0,150000000000000      -0,410697003570967     
   5,95000000000000       0,150000000000000      -0,424857003694050     
   6,05000000000000       0,150000000000000      -0,439257003819220     
   6,15000000000000       0,150000000000000      -0,453897003946476     
   6,24999999999999       0,150000000000000      -0,468777004075818     
   6,34999999999999       0,150000000000000      -0,483897004207246     
   6,44999999999999       0,150000000000000      -0,499257004340760     
   6,54999999999999       0,150000000000000      -0,514857004476361     
   6,64999999999999       0,150000000000000      -0,530697004614048     
   6,74999999999999       0,150000000000000      -0,546777004753820     
   6,84999999999999       0,150000000000000      -0,563097004895679     
   6,94999999999999       0,150000000000000      -0,579657005039624     
   7,04999999999999       0,150000000000000      -0,596457005185656     
   7,14999999999999       0,150000000000000      -0,613497005333773     
   7,24999999999999       0,150000000000000      -0,630777005483977     
   7,34999999999999       0,150000000000000      -0,648297005636267     
   7,44999999999999       0,150000000000000      -0,666057005790643     
   7,54999999999999       0,150000000000000      -0,684057005947105     
   7,64999999999999       0,150000000000000      -0,702297006105653     
   7,74999999999999       0,150000000000000      -0,720777006266287     
   7,84999999999999       0,150000000000000      -0,739497006429008     
   7,94999999999999       0,150000000000000      -0,758457006593815     
   8,04999999999999       0,150000000000000      -0,777657006760708     
   8,14999999999999       0,150000000000000      -0,797097006929687     
   8,24999999999999       0,150000000000000      -0,816777007100752     
   8,34999999999999       0,150000000000000      -0,836697007273903     
   8,44999999999999       0,150000000000000      -0,856857007449141     
   8,54999999999999       0,150000000000000      -0,877257007626465     
   8,64999999999999       0,150000000000000      -0,897897007805874     
   8,74999999999999       0,150000000000000      -0,918777007987370     
   8,84999999999999       0,150000000000000      -0,939897008170953     
   8,94999999999999       0,150000000000000      -0,961257008356621     
   9,04999999999998       0,150000000000000      -0,982857008544376     
   9,14999999999998       0,150000000000000       -1,00469700873422     
   9,24999999999998       0,150000000000000       -1,02677700892614     
   9,34999999999998       0,150000000000000       -1,04909700912016     
   9,44999999999998       0,150000000000000       -1,07165700931626     
   9,54999999999998       0,150000000000000       -1,09445700951444     
   9,64999999999998       0,150000000000000       -1,11749700971471     
   9,74999999999998       0,150000000000000       -1,14077700991707     
   9,84999999999998       0,150000000000000       -1,16429701012151     
   9,94999999999998       0,150000000000000       -1,18805701032804     
  5,000000000000000E-002  0,250000000000000      -1,050000038230792E-004
  0,150000000000000       0,250000000000000      -3,450000059092418E-004
  0,250000000000000       0,250000000000000      -8,250000100815669E-004
  0,350000000000000       0,250000000000000      -1,545000016340054E-003
  0,450000000000000       0,250000000000000      -2,505000024684704E-003
  0,550000000000000       0,250000000000000      -3,705000035115516E-003
  0,650000000000000       0,250000000000000      -5,145000047632492E-003
  0,750000000000000       0,250000000000000      -6,825000062235628E-003
  0,850000000000000       0,250000000000000      -8,745000078924928E-003
  0,950000000000000       0,250000000000000      -1,090500009770039E-002
   1,05000000000000       0,250000000000000      -1,330500011856202E-002
   1,15000000000000       0,250000000000000      -1,594500014150980E-002
   1,25000000000000       0,250000000000000      -1,882500016654376E-002
   1,35000000000000       0,250000000000000      -2,194500019366388E-002
   1,45000000000000       0,250000000000000      -2,530500022287015E-002
   1,55000000000000       0,250000000000000      -2,890500025416260E-002
   1,65000000000000       0,250000000000000      -3,274500028754120E-002
   1,75000000000000       0,250000000000000      -3,682500032300597E-002
   1,85000000000000       0,250000000000000      -4,114500036055690E-002
   1,95000000000000       0,250000000000000      -4,570500040019400E-002
   2,05000000000000       0,250000000000000      -5,050500044191725E-002
   2,15000000000000       0,250000000000000      -5,554500048572668E-002
   2,25000000000000       0,250000000000000      -6,082500053162226E-002
   2,35000000000000       0,250000000000000      -6,634500057960400E-002
   2,45000000000000       0,250000000000000      -7,210500062967191E-002
   2,55000000000000       0,250000000000000      -7,810500068182599E-002
   2,65000000000000       0,250000000000000      -8,434500073606623E-002
   2,75000000000000       0,250000000000000      -9,082500079239261E-002
   2,85000000000000       0,250000000000000      -9,754500085080518E-002
   2,95000000000000       0,250000000000000      -0,104505000911304     
   3,05000000000000       0,250000000000000      -0,111705000973889     
   3,15000000000000       0,250000000000000      -0,119145001038560     
   3,25000000000000       0,250000000000000      -0,126825001105317     
   3,35000000000000       0,250000000000000      -0,134745001174160     
   3,45000000000000       0,250000000000000      -0,142905001245090     
   3,55000000000000       0,250000000000000      -0,151305001318106     
   3,65000000000000       0,250000000000000      -0,159945001393208     
   3,75000000000000       0,250000000000000      -0,168825001470396     
   3,85000000000000       0,250000000000000      -0,177945001549670     
   3,95000000000000       0,250000000000000      -0,187305001631030     
   4,05000000000000       0,250000000000000      -0,196905001714477     
   4,15000000000000       0,250000000000000      -0,206745001800009     
   4,25000000000000       0,250000000000000      -0,216825001887628     
   4,35000000000000       0,250000000000000      -0,227145001977333     
   4,45000000000000       0,250000000000000      -0,237705002069124     
   4,55000000000000       0,250000000000000      -0,248505002163001     
   4,65000000000000       0,250000000000000      -0,259545002258965     
   4,75000000000000       0,250000000000000      -0,270825002357014     
   4,85000000000000       0,250000000000000      -0,282345002457150     
   4,95000000000000       0,250000000000000      -0,294105002559372     
   5,05000000000000       0,250000000000000      -0,306105002663680     
   5,15000000000000       0,250000000000000      -0,318345002770074     
   5,25000000000000       0,250000000000000      -0,330825002878555     
   5,35000000000000       0,250000000000000      -0,343545002989121     
   5,45000000000000       0,250000000000000      -0,356505003101774     
   5,55000000000000       0,250000000000000      -0,369705003216513     
   5,65000000000000       0,250000000000000      -0,383145003333338     
   5,75000000000000       0,250000000000000      -0,396825003452249     
   5,85000000000000       0,250000000000000      -0,410745003573247     
   5,95000000000000       0,250000000000000      -0,424905003696330     
   6,05000000000000       0,250000000000000      -0,439305003821500     
   6,15000000000000       0,250000000000000      -0,453945003948756     
   6,24999999999999       0,250000000000000      -0,468825004078098     
   6,34999999999999       0,250000000000000      -0,483945004209526     
   6,44999999999999       0,250000000000000      -0,499305004343040     
   6,54999999999999       0,250000000000000      -0,514905004478641     
   6,64999999999999       0,250000000000000      -0,530745004616327     
   6,74999999999999       0,250000000000000      -0,546825004756100     
   6,84999999999999       0,250000000000000      -0,563145004897959     
   6,94999999999999       0,250000000000000      -0,579705005041904     
   7,04999999999999       0,250000000000000      -0,596505005187936     
   7,14999999999999       0,250000000000000      -0,613545005336053     
   7,24999999999999       0,250000000000000      -0,630825005486257     
   7,34999999999999       0,250000000000000      -0,648345005638547     
   7,44999999999999       0,250000000000000      -0,666105005792922     
   7,54999999999999       0,250000000000000      -0,684105005949385     
   7,64999999999999       0,250000000000000      -0,702345006107933     
   7,74999999999999       0,250000000000000      -0,720825006268567     
   7,84999999999999       0,250000000000000      -0,739545006431288     
   7,94999999999999       0,250000000000000      -0,758505006596095     
   8,04999999999999       0,250000000000000      -0,777705006762987     
   8,14999999999999       0,250000000000000      -0,797145006931967     
   8,24999999999999       0,250000000000000      -0,816825007103032     
   8,34999999999999       0,250000000000000      -0,836745007276183     
   8,44999999999999       0,250000000000000      -0,856905007451421     
   8,54999999999999       0,250000000000000      -0,877305007628745     
   8,64999999999999       0,250000000000000      -0,897945007808154     
   8,74999999999999       0,250000000000000      -0,918825007989650     
   8,84999999999999       0,250000000000000      -0,939945008173233     
   8,94999999999999       0,250000000000000      -0,961305008358901     
   9,04999999999998       0,250000000000000      -0,982905008546655     
   9,14999999999998       0,250000000000000       -1,00474500873650     
   9,24999999999998       0,250000000000000       -1,02682500892842     
   9,34999999999998       0,250000000000000       -1,04914500912244     
   9,44999999999998       0,250000000000000       -1,07170500931854     
   9,54999999999998       0,250000000000000       -1,09450500951672     
   9,64999999999998       0,250000000000000       -1,11754500971699     
   9,74999999999998       0,250000000000000       -1,14082500991935     
   9,84999999999998       0,250000000000000       -1,16434501012379     
   9,94999999999998       0,250000000000000       -1,18810501033032     
  5,000000000000000E-002  0,350000000000000      -1,770000072428956E-004
  0,150000000000000       0,350000000000000      -4,170000093290583E-004
  0,250000000000000       0,350000000000000      -8,970000135013834E-004
  0,350000000000000       0,350000000000000      -1,617000019759871E-003
  0,450000000000000       0,350000000000000      -2,577000028104521E-003
  0,550000000000000       0,350000000000000      -3,777000038535333E-003
  0,650000000000000       0,350000000000000      -5,217000051052308E-003
  0,750000000000000       0,350000000000000      -6,897000065655445E-003
  0,850000000000000       0,350000000000000      -8,817000082344744E-003
  0,950000000000000       0,350000000000000      -1,097700010112021E-002
   1,05000000000000       0,350000000000000      -1,337700012198183E-002
   1,15000000000000       0,350000000000000      -1,601700014492962E-002
   1,25000000000000       0,350000000000000      -1,889700016996358E-002
   1,35000000000000       0,350000000000000      -2,201700019708369E-002
   1,45000000000000       0,350000000000000      -2,537700022628997E-002
   1,55000000000000       0,350000000000000      -2,897700025758242E-002
   1,65000000000000       0,350000000000000      -3,281700029096102E-002
   1,75000000000000       0,350000000000000      -3,689700032642579E-002
   1,85000000000000       0,350000000000000      -4,121700036397672E-002
   1,95000000000000       0,350000000000000      -4,577700040361381E-002
   2,05000000000000       0,350000000000000      -5,057700044533707E-002
   2,15000000000000       0,350000000000000      -5,561700048914649E-002
   2,25000000000000       0,350000000000000      -6,089700053504207E-002
   2,35000000000000       0,350000000000000      -6,641700058302383E-002
   2,45000000000000       0,350000000000000      -7,217700063309174E-002
   2,55000000000000       0,350000000000000      -7,817700068524581E-002
   2,65000000000000       0,350000000000000      -8,441700073948605E-002
   2,75000000000000       0,350000000000000      -9,089700079581244E-002
   2,85000000000000       0,350000000000000      -9,761700085422501E-002
   2,95000000000000       0,350000000000000      -0,104577000914724     
   3,05000000000000       0,350000000000000      -0,111777000977309     
   3,15000000000000       0,350000000000000      -0,119217001041980     
   3,25000000000000       0,350000000000000      -0,126897001108737     
   3,35000000000000       0,350000000000000      -0,134817001177580     
   3,45000000000000       0,350000000000000      -0,142977001248510     
   3,55000000000000       0,350000000000000      -0,151377001321525     
   3,65000000000000       0,350000000000000      -0,160017001396627     
   3,75000000000000       0,350000000000000      -0,168897001473815     
   3,85000000000000       0,350000000000000      -0,178017001553090     
   3,95000000000000       0,350000000000000      -0,187377001634450     
   4,05000000000000       0,350000000000000      -0,196977001717896     
   4,15000000000000       0,350000000000000      -0,206817001803429     
   4,25000000000000       0,350000000000000      -0,216897001891048     
   4,35000000000000       0,350000000000000      -0,227217001980753     
   4,45000000000000       0,350000000000000      -0,237777002072544     
   4,55000000000000       0,350000000000000      -0,248577002166421     
   4,65000000000000       0,350000000000000      -0,259617002262385     
   4,75000000000000       0,350000000000000      -0,270897002360434     
   4,85000000000000       0,350000000000000      -0,282417002460570     
   4,95000000000000       0,350000000000000      -0,294177002562792     
   5,05000000000000       0,350000000000000      -0,306177002667100     
   5,15000000000000       0,350000000000000      -0,318417002773494     
   5,25000000000000       0,350000000000000      -0,330897002881975     
   5,35000000000000       0,350000000000000      -0,343617002992541     
   5,45000000000000       0,350000000000000      -0,356577003105194     
   5,55000000000000       0,350000000000000      -0,369777003219933     
   5,65000000000000       0,350000000000000      -0,383217003336758     
   5,75000000000000       0,350000000000000      -0,396897003455669     
   5,85000000000000       0,350000000000000      -0,410817003576667     
   5,95000000000000       0,350000000000000      -0,424977003699750     
   6,05000000000000       0,350000000000000      -0,439377003824920     
   6,15000000000000       0,350000000000000      -0,454017003952176     
   6,24999999999999       0,350000000000000      -0,468897004081518     
   6,34999999999999       0,350000000000000      -0,484017004212946     
   6,44999999999999       0,350000000000000      -0,499377004346460     
   6,54999999999999       0,350000000000000      -0,514977004482061     
   6,64999999999999       0,350000000000000      -0,530817004619747     
   6,74999999999999       0,350000000000000      -0,546897004759520     
   6,84999999999999       0,350000000000000      -0,563217004901379     
   6,94999999999999       0,350000000000000      -0,579777005045324     
   7,04999999999999       0,350000000000000      -0,596577005191355     
   7,14999999999999       0,350000000000000      -0,613617005339473     
   7,24999999999999       0,350000000000000      -0,630897005489677     
   7,34999999999999       0,350000000000000      -0,648417005641966     
   7,44999999999999       0,350000000000000      -0,666177005796342     
   7,54999999999999       0,350000000000000      -0,684177005952804     
   7,64999999999999       0,350000000000000      -0,702417006111353     
   7,74999999999999       0,350000000000000      -0,720897006271987     
   7,84999999999999       0,350000000000000      -0,739617006434708     
   7,94999999999999       0,350000000000000      -0,758577006599514     
   8,04999999999999       0,350000000000000      -0,777777006766407     
   8,14999999999999       0,350000000000000      -0,797217006935386     
   8,24999999999999       0,350000000000000      -0,816897007106452     
   8,34999999999999       0,350000000000000      -0,836817007279603     
   8,44999999999999       0,350000000000000      -0,856977007454841     
   8,54999999999999       0,350000000000000      -0,877377007632164     
   8,64999999999999       0,350000000000000      -0,898017007811574     
   8,74999999999999       0,350000000000000      -0,918897007993070     
   8,84999999999999       0,350000000000000      -0,940017008176652     
   8,94999999999999       0,350000000000000      -0,961377008362321     
   9,04999999999998       0,350000000000000      -0,982977008550075     
   9,14999999999998       0,350000000000000       -1,00481700873992     
   9,24999999999998       0,350000000000000       -1,02689700893184     
   9,34999999999998       0,350000000000000       -1,04921700912586     
   9,44999999999998       0,350000000000000       -1,07177700932195     
   9,54999999999998       0,350000000000000       -1,09457700952014     
   9,64999999999998       0,350000000000000       -1,11761700972041     
   9,74999999999998       0,350000000000000       -1,14089700992277     
   9,84999999999998       0,350000000000000       -1,16441701012721     
   9,94999999999998       0,350000000000000       -1,18817701033374     
  5,000000000000000E-002  0,450000000000000      -2,730000118026509E-004
  0,150000000000000       0,450000000000000      -5,130000138888136E-004
  0,250000000000000       0,450000000000000      -9,930000180611387E-004
  0,350000000000000       0,450000000000000      -1,713000024319626E-003
  0,450000000000000       0,450000000000000      -2,673000032664276E-003
  0,550000000000000       0,450000000000000      -3,873000043095088E-003
  0,650000000000000       0,450000000000000      -5,313000055612064E-003
  0,750000000000000       0,450000000000000      -6,993000070215200E-003
  0,850000000000000       0,450000000000000      -8,913000086904500E-003
  0,950000000000000       0,450000000000000      -1,107300010567996E-002
   1,05000000000000       0,450000000000000      -1,347300012654159E-002
   1,15000000000000       0,450000000000000      -1,611300014948938E-002
   1,25000000000000       0,450000000000000      -1,899300017452333E-002
   1,35000000000000       0,450000000000000      -2,211300020164345E-002
   1,45000000000000       0,450000000000000      -2,547300023084973E-002
   1,55000000000000       0,450000000000000      -2,907300026214217E-002
   1,65000000000000       0,450000000000000      -3,291300029552077E-002
   1,75000000000000       0,450000000000000      -3,699300033098554E-002
   1,85000000000000       0,450000000000000      -4,131300036853647E-002
   1,95000000000000       0,450000000000000      -4,587300040817357E-002
   2,05000000000000       0,450000000000000      -5,067300044989682E-002
   2,15000000000000       0,450000000000000      -5,571300049370625E-002
   2,25000000000000       0,450000000000000      -6,099300053960183E-002
   2,35000000000000       0,450000000000000      -6,651300058758358E-002
   2,45000000000000       0,450000000000000      -7,227300063765149E-002
   2,55000000000000       0,450000000000000      -7,827300068980557E-002
   2,65000000000000       0,450000000000000      -8,451300074404580E-002
   2,75000000000000       0,450000000000000      -9,099300080037219E-002
   2,85000000000000       0,450000000000000      -9,771300085878476E-002
   2,95000000000000       0,450000000000000      -0,104673000919283     
   3,05000000000000       0,450000000000000      -0,111873000981868     
   3,15000000000000       0,450000000000000      -0,119313001046539     
   3,25000000000000       0,450000000000000      -0,126993001113297     
   3,35000000000000       0,450000000000000      -0,134913001182140     
   3,45000000000000       0,450000000000000      -0,143073001253070     
   3,55000000000000       0,450000000000000      -0,151473001326085     
   3,65000000000000       0,450000000000000      -0,160113001401187     
   3,75000000000000       0,450000000000000      -0,168993001478375     
   3,85000000000000       0,450000000000000      -0,178113001557649     
   3,95000000000000       0,450000000000000      -0,187473001639010     
   4,05000000000000       0,450000000000000      -0,197073001722456     
   4,15000000000000       0,450000000000000      -0,206913001807989     
   4,25000000000000       0,450000000000000      -0,216993001895608     
   4,35000000000000       0,450000000000000      -0,227313001985313     
   4,45000000000000       0,450000000000000      -0,237873002077104     
   4,55000000000000       0,450000000000000      -0,248673002170981     
   4,65000000000000       0,450000000000000      -0,259713002266944     
   4,75000000000000       0,450000000000000      -0,270993002364994     
   4,85000000000000       0,450000000000000      -0,282513002465130     
   4,95000000000000       0,450000000000000      -0,294273002567352     
   5,05000000000000       0,450000000000000      -0,306273002671660     
   5,15000000000000       0,450000000000000      -0,318513002778054     
   5,25000000000000       0,450000000000000      -0,330993002886534     
   5,35000000000000       0,450000000000000      -0,343713002997101     
   5,45000000000000       0,450000000000000      -0,356673003109754     
   5,55000000000000       0,450000000000000      -0,369873003224493     
   5,65000000000000       0,450000000000000      -0,383313003341318     
   5,75000000000000       0,450000000000000      -0,396993003460229     
   5,85000000000000       0,450000000000000      -0,410913003581226     
   5,95000000000000       0,450000000000000      -0,425073003704310     
   6,05000000000000       0,450000000000000      -0,439473003829479     
   6,15000000000000       0,450000000000000      -0,454113003956735     
   6,24999999999999       0,450000000000000      -0,468993004086077     
   6,34999999999999       0,450000000000000      -0,484113004217506     
   6,44999999999999       0,450000000000000      -0,499473004351020     
   6,54999999999999       0,450000000000000      -0,515073004486620     
   6,64999999999999       0,450000000000000      -0,530913004624307     
   6,74999999999999       0,450000000000000      -0,546993004764080     
   6,84999999999999       0,450000000000000      -0,563313004905939     
   6,94999999999999       0,450000000000000      -0,579873005049884     
   7,04999999999999       0,450000000000000      -0,596673005195915     
   7,14999999999999       0,450000000000000      -0,613713005344033     
   7,24999999999999       0,450000000000000      -0,630993005494236     
   7,34999999999999       0,450000000000000      -0,648513005646526     
   7,44999999999999       0,450000000000000      -0,666273005800902     
   7,54999999999999       0,450000000000000      -0,684273005957364     
   7,64999999999999       0,450000000000000      -0,702513006115912     
   7,74999999999999       0,450000000000000      -0,720993006276547     
   7,84999999999999       0,450000000000000      -0,739713006439267     
   7,94999999999999       0,450000000000000      -0,758673006604074     
   8,04999999999999       0,450000000000000      -0,777873006770967     
   8,14999999999999       0,450000000000000      -0,797313006939946     
   8,24999999999999       0,450000000000000      -0,816993007111011     
   8,34999999999999       0,450000000000000      -0,836913007284163     
   8,44999999999999       0,450000000000000      -0,857073007459400     
   8,54999999999999       0,450000000000000      -0,877473007636724     
   8,64999999999999       0,450000000000000      -0,898113007816134     
   8,74999999999999       0,450000000000000      -0,918993007997630     
   8,84999999999999       0,450000000000000      -0,940113008181212     
   8,94999999999999       0,450000000000000      -0,961473008366881     
   9,04999999999998       0,450000000000000      -0,983073008554635     
   9,14999999999998       0,450000000000000       -1,00491300874448     
   9,24999999999998       0,450000000000000       -1,02699300893640     
   9,34999999999998       0,450000000000000       -1,04931300913042     
   9,44999999999998       0,450000000000000       -1,07187300932651     
   9,54999999999998       0,450000000000000       -1,09467300952470     
